shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,province_id,date_id,shipped_at_id,delivered_at_id
9000003362,1000003362,Correo Argentino,TRK-WE5TB2YPRF,DELIVERED,2025-09-16 08:10:58,2025-09-18 08:10:58,911,1,,2025-09-15 08:10:58,1461.0,2948,FULFILLED,ARS,41760.0,8769.6,0.0,50529.6,2948,3,20250915,20250916,20250918
9000003363,1000003363,PICKUP,,DELIVERED,2025-09-27 21:16:18,2025-09-28 21:16:18,184,2,1.0,2025-09-27 21:16:18,2447.0,1,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,1,1,20250927,20250927,20250928
9000003364,1000003364,Correo Argentino,TRK-5B3IR24O8Q,DELIVERED,2024-03-19 05:20:21,2024-03-24 05:20:21,957,1,,2024-03-18 05:20:21,2638.0,2999,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,2999,2,20240318,20240319,20240324
9000003365,1000003365,PICKUP,,READY,2025-05-11 23:54:56,2025-05-12 23:54:56,797,2,1.0,2025-05-11 23:54:56,1048.0,1,CREATED,ARS,35280.0,7408.8,0.0,42688.8,1,1,20250511,20250511,20250512
9000003366,1000003366,PICKUP,,SHIPPED,2025-05-17 18:03:19,2025-05-18 18:03:19,22,2,4.0,2025-05-17 18:03:19,1298.0,4,PAID,ARS,23520.0,4939.2,0.0,28459.2,4,4,20250517,20250517,20250518
9000003367,1000003367,Correo Argentino,TRK-RXFIORUNEK,DELIVERED,2024-08-23 13:39:55,2024-08-25 13:39:55,260,1,,2024-08-22 13:39:55,2768.0,1548,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0,1548,1,20240822,20240823,20240825
9000003368,1000003368,Correo Argentino,TRK-ZOQMEX195D,DELIVERED,2025-03-18 03:59:14,2025-03-22 03:59:14,835,1,,2025-03-17 03:59:14,1178.0,2470,FULFILLED,ARS,87750.0,18427.5,900.0,107077.5,2470,1,20250317,20250318,20250322
9000003369,1000003369,PICKUP,,SHIPPED,2024-06-02 21:51:19,2024-06-03 21:51:19,1316,2,2.0,2024-06-02 21:51:19,1708.0,2,PAID,ARS,9720.0,2041.2,0.0,11761.2,2,2,20240602,20240602,20240603
9000003370,1000003370,Correo Argentino,,CANCELLED,,,240,1,,2024-09-13 15:03:51,3968.0,3455,CANCELLED,ARS,20520.0,4309.2,1200.0,26029.2,3455,3,20240913,,
9000003371,1000003371,PICKUP,,DELIVERED,2024-10-24 02:37:44,2024-10-25 02:37:44,790,2,3.0,2024-10-24 02:37:44,2665.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,3,3,20241024,20241024,20241025
9000003372,1000003372,Correo Argentino,TRK-ODYSTBDNTS,DELIVERED,2025-09-01 05:22:48,2025-09-03 05:22:48,1380,1,,2025-08-31 05:22:48,2887.0,1110,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5,1110,2,20250831,20250901,20250903
9000003373,1000003373,PICKUP,,SHIPPED,2024-01-09 06:56:18,2024-01-10 06:56:18,936,2,4.0,2024-01-09 06:56:18,3385.0,4,PAID,ARS,33000.0,6930.0,0.0,39930.0,4,4,20240109,20240109,20240110
9000003374,1000003374,Correo Argentino,TRK-A9PLX5W5KP,DELIVERED,2025-09-13 08:08:19,2025-09-16 08:08:19,274,1,,2025-09-12 08:08:19,2664.0,2481,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0,2481,2,20250912,20250913,20250916
9000003375,1000003375,PICKUP,,DELIVERED,2024-02-07 10:40:27,2024-02-08 10:40:27,1177,2,2.0,2024-02-07 10:40:27,,2,FULFILLED,ARS,38430.0,8070.3,0.0,46500.3,2,2,20240207,20240207,20240208
9000003376,1000003376,Correo Argentino,TRK-RJWTUH3SGS,DELIVERED,2025-07-19 01:07:41,2025-07-23 01:07:41,623,1,,2025-07-18 01:07:41,2994.0,3520,FULFILLED,ARS,23340.0,4901.4,900.0,29141.4,3520,2,20250718,20250719,20250723
9000003377,1000003377,Correo Argentino,,CANCELLED,,,419,1,,2025-01-30 04:26:23,2273.0,1790,CANCELLED,ARS,14175.0,2976.75,1200.0,18351.75,1790,1,20250130,,
9000003378,1000003378,PICKUP,,DELIVERED,2024-07-13 23:08:57,2024-07-14 23:08:57,1308,2,3.0,2024-07-13 23:08:57,1724.0,3,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0,3,3,20240713,20240713,20240714
9000003379,1000003379,Correo Argentino,TRK-BJ1URG6PI3,DELIVERED,2024-05-30 01:11:37,2024-06-01 01:11:37,508,1,,2024-05-29 01:11:37,3141.0,2727,FULFILLED,ARS,65700.0,13797.0,1500.0,80997.0,2727,1,20240529,20240530,20240601
9000003380,1000003380,PICKUP,,DELIVERED,2024-01-16 22:46:08,2024-01-17 22:46:08,1234,2,4.0,2024-01-16 22:46:08,,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,4,4,20240116,20240116,20240117
9000003381,1000003381,Correo Argentino,TRK-8A2VPZL5I0,DELIVERED,2024-08-28 23:57:45,2024-08-31 23:57:45,992,1,,2024-08-27 23:57:45,1623.0,2819,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0,2819,1,20240827,20240828,20240831
9000003382,1000003382,PICKUP,,DELIVERED,2024-05-22 23:32:23,2024-05-23 23:32:23,143,2,2.0,2024-05-22 23:32:23,1355.0,2,FULFILLED,ARS,44625.0,9371.25,0.0,53996.25,2,2,20240522,20240522,20240523
9000003383,1000003383,Correo Argentino,TRK-QZBFLQ6D32,DELIVERED,2025-07-29 10:56:28,2025-08-01 10:56:28,763,1,,2025-07-28 10:56:28,2101.0,3453,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,3453,3,20250728,20250729,20250801
9000003384,1000003384,Correo Argentino,TRK-ZX8XKN3U4S,DELIVERED,2024-03-22 09:59:06,2024-03-24 09:59:06,784,1,,2024-03-21 09:59:06,2295.0,3715,REFUNDED,ARS,14700.0,3087.0,0.0,17787.0,3715,3,20240321,20240322,20240324
9000003385,1000003385,PICKUP,,DELIVERED,2024-10-30 04:46:54,2024-10-31 04:46:54,1473,2,3.0,2024-10-30 04:46:54,3271.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,3,3,20241030,20241030,20241031
9000003386,1000003386,PICKUP,,DELIVERED,2025-05-16 11:18:16,2025-05-17 11:18:16,1344,2,4.0,2025-05-16 11:18:16,1980.0,4,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,4,4,20250516,20250516,20250517
9000003387,1000003387,Correo Argentino,TRK-MEQF1SBE2J,DELIVERED,2024-08-09 04:53:18,2024-08-14 04:53:18,457,1,,2024-08-08 04:53:18,1956.0,2753,FULFILLED,ARS,47280.0,9928.8,1500.0,58708.8,2753,1,20240808,20240809,20240814
9000003388,1000003388,Correo Argentino,TRK-CIN35UKCOV,DELIVERED,2025-08-30 17:05:45,2025-09-01 17:05:45,228,1,,2025-08-29 17:05:45,2428.0,3674,FULFILLED,ARS,46080.0,9676.8,1200.0,56956.8,3674,2,20250829,20250830,20250901
9000003389,1000003389,Correo Argentino,TRK-DNQMUCRWMC,DELIVERED,2024-03-09 14:10:07,2024-03-14 14:10:07,1500,1,,2024-03-08 14:10:07,1631.0,1393,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0,1393,2,20240308,20240309,20240314
9000003390,1000003390,Correo Argentino,TRK-WLDYP9BMXZ,DELIVERED,2024-02-24 13:39:19,2024-02-27 13:39:19,84,1,,2024-02-23 13:39:19,2080.0,1514,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4,1514,1,20240223,20240224,20240227
9000003391,1000003391,Correo Argentino,TRK-RHXL0URZ1P,DELIVERED,2024-12-06 19:01:16,2024-12-08 19:01:16,692,1,,2024-12-05 19:01:16,2205.0,3865,FULFILLED,ARS,69300.0,14553.0,1200.0,85053.0,3865,1,20241205,20241206,20241208
9000003392,1000003392,PICKUP,,CANCELLED,,,302,2,4.0,2025-06-13 08:10:08,2750.0,4,CANCELLED,ARS,44100.0,9261.0,0.0,53361.0,4,4,20250613,,
9000003393,1000003393,Correo Argentino,TRK-XSQ36S2QM8,DELIVERED,2024-06-10 22:55:57,2024-06-14 22:55:57,297,1,,2024-06-09 22:55:57,1092.0,2900,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6,2900,1,20240609,20240610,20240614
9000003394,1000003394,PICKUP,,DELIVERED,2025-04-07 03:02:45,2025-04-08 03:02:45,159,2,3.0,2025-04-07 03:02:45,1329.0,3,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0,3,3,20250407,20250407,20250408
9000003395,1000003395,Correo Argentino,TRK-7PN2DC43J8,DELIVERED,2025-05-15 12:51:33,2025-05-17 12:51:33,1248,1,,2025-05-14 12:51:33,3589.0,1613,FULFILLED,ARS,52680.0,11062.8,1200.0,64942.8,1613,2,20250514,20250515,20250517
9000003396,1000003396,Correo Argentino,TRK-RBSXAZ2EHL,DELIVERED,2025-08-29 16:56:41,2025-09-03 16:56:41,319,1,,2025-08-28 16:56:41,3879.0,2998,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1,2998,2,20250828,20250829,20250903
9000003397,1000003397,Correo Argentino,TRK-449PRW15G0,SHIPPED,2025-05-25 23:36:53,2025-05-27 23:36:53,1126,1,,2025-05-24 23:36:53,2784.0,3655,PAID,ARS,28350.0,5953.5,900.0,35203.5,3655,1,20250524,20250525,20250527
9000003398,1000003398,Correo Argentino,TRK-3QTU6YNCIO,READY,2025-01-01 01:45:55,2025-01-06 01:45:55,1079,1,,2024-12-31 01:45:55,1631.0,4146,CREATED,ARS,28500.0,5985.0,1200.0,35685.0,4146,1,20241231,20250101,20250106
9000003399,1000003399,Correo Argentino,TRK-IDGR8T0R5T,DELIVERED,2025-04-15 18:58:00,2025-04-20 18:58:00,553,1,,2025-04-14 18:58:00,2316.0,3423,FULFILLED,ARS,61800.0,12978.0,900.0,75678.0,3423,1,20250414,20250415,20250420
9000003400,1000003400,Correo Argentino,TRK-2ZQJFQU591,DELIVERED,2025-05-11 16:05:42,2025-05-15 16:05:42,835,1,,2025-05-10 16:05:42,,2371,REFUNDED,ARS,45000.0,9450.0,900.0,55350.0,2371,1,20250510,20250511,20250515
9000003401,1000003401,Correo Argentino,TRK-FC82M1MZL3,SHIPPED,2025-04-12 00:32:26,2025-04-16 00:32:26,1358,1,,2025-04-11 00:32:26,2234.0,2050,PAID,ARS,59400.0,12474.0,1200.0,73074.0,2050,1,20250411,20250412,20250416
9000003402,1000003402,PICKUP,,DELIVERED,2025-06-20 15:53:55,2025-06-21 15:53:55,1243,2,1.0,2025-06-20 15:53:55,,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,1,1,20250620,20250620,20250621
9000003403,1000003403,Correo Argentino,TRK-GD0NTT6DR2,DELIVERED,2024-03-26 20:53:59,2024-03-29 20:53:59,1397,1,,2024-03-25 20:53:59,2735.0,1590,FULFILLED,ARS,59085.0,12407.85,900.0,72392.85,1590,1,20240325,20240326,20240329
9000003404,1000003404,PICKUP,,DELIVERED,2025-04-16 20:02:29,2025-04-17 20:02:29,437,2,4.0,2025-04-16 20:02:29,,4,FULFILLED,ARS,83250.0,17482.5,0.0,100732.5,4,4,20250416,20250416,20250417
9000003405,1000003405,PICKUP,,DELIVERED,2024-01-06 22:14:09,2024-01-07 22:14:09,241,2,4.0,2024-01-06 22:14:09,1949.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,4,4,20240106,20240106,20240107
9000003406,1000003406,Correo Argentino,TRK-PUB4YIMGEC,DELIVERED,2025-07-27 00:39:23,2025-07-29 00:39:23,1246,1,,2025-07-26 00:39:23,2520.0,2036,FULFILLED,ARS,55272.0,11607.12,1200.0,68079.12,2036,1,20250726,20250727,20250729
9000003407,1000003407,Correo Argentino,TRK-W36W91KDHB,SHIPPED,2025-01-26 09:44:05,2025-01-29 09:44:05,1076,1,,2025-01-25 09:44:05,1537.0,3828,PAID,ARS,23520.0,4939.2,900.0,29359.2,3828,2,20250125,20250126,20250129
9000003408,1000003408,PICKUP,,DELIVERED,2024-11-30 08:06:54,2024-12-01 08:06:54,1217,2,4.0,2024-11-30 08:06:54,1911.0,4,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5,4,4,20241130,20241130,20241201
9000003409,1000003409,Correo Argentino,TRK-E92I5NK4B9,DELIVERED,2024-02-01 20:47:00,2024-02-03 20:47:00,884,1,,2024-01-31 20:47:00,1830.0,3855,FULFILLED,ARS,30780.0,6463.8,1500.0,38743.8,3855,1,20240131,20240201,20240203
9000003410,1000003410,PICKUP,,DELIVERED,2024-07-07 07:47:46,2024-07-08 07:47:46,1370,2,2.0,2024-07-07 07:47:46,2189.0,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,2,2,20240707,20240707,20240708
9000003411,1000003411,Correo Argentino,TRK-IVYWRJM9H9,DELIVERED,2024-04-08 16:54:51,2024-04-12 16:54:51,1376,1,,2024-04-07 16:54:51,3782.0,3177,FULFILLED,ARS,33000.0,6930.0,900.0,40830.0,3177,1,20240407,20240408,20240412
9000003412,1000003412,Correo Argentino,TRK-6ENXDBNBC2,DELIVERED,2024-02-05 14:42:17,2024-02-08 14:42:17,249,1,,2024-02-04 14:42:17,3542.0,1376,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0,1376,2,20240204,20240205,20240208
9000003413,1000003413,Correo Argentino,TRK-P9WJS8SBWT,DELIVERED,2024-06-01 18:15:27,2024-06-05 18:15:27,917,1,,2024-05-31 18:15:27,2928.0,1488,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,1488,1,20240531,20240601,20240605
9000003414,1000003414,PICKUP,,CANCELLED,,,168,2,4.0,2024-11-25 07:44:42,1299.0,4,CANCELLED,ARS,42525.0,8930.25,0.0,51455.25,4,4,20241125,,
9000003415,1000003415,Correo Argentino,TRK-P895SRZW9Q,SHIPPED,2024-09-23 19:14:57,2024-09-27 19:14:57,566,1,,2024-09-22 19:14:57,4034.0,1859,PAID,ARS,26400.0,5544.0,900.0,32844.0,1859,1,20240922,20240923,20240927
9000003416,1000003416,PICKUP,,CANCELLED,,,43,2,1.0,2025-09-16 07:45:26,4059.0,1,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0,1,1,20250916,,
9000003417,1000003417,Correo Argentino,,CANCELLED,,,813,1,,2024-04-22 00:25:11,3735.0,2337,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0,2337,1,20240422,,
9000003418,1000003418,Correo Argentino,TRK-W1BMJB1MW0,DELIVERED,2024-03-14 12:52:22,2024-03-19 12:52:22,323,1,,2024-03-13 12:52:22,1825.0,1715,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,1715,1,20240313,20240314,20240319
9000003419,1000003419,Correo Argentino,TRK-JKWOBW6KC2,DELIVERED,2024-12-23 11:17:41,2024-12-27 11:17:41,26,1,,2024-12-22 11:17:41,2735.0,2192,FULFILLED,ARS,35880.0,7534.8,0.0,43414.8,2192,3,20241222,20241223,20241227
9000003420,1000003420,PICKUP,,SHIPPED,2024-01-07 22:28:43,2024-01-08 22:28:43,396,2,2.0,2024-01-07 22:28:43,2372.0,2,PAID,ARS,34200.0,7182.0,0.0,41382.0,2,2,20240107,20240107,20240108
9000003421,1000003421,PICKUP,,DELIVERED,2025-08-19 07:55:56,2025-08-20 07:55:56,487,2,3.0,2025-08-19 07:55:56,2302.0,3,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1,3,3,20250819,20250819,20250820
9000003422,1000003422,PICKUP,,DELIVERED,2024-02-26 17:19:37,2024-02-27 17:19:37,551,2,4.0,2024-02-26 17:19:37,2735.0,4,FULFILLED,ARS,62760.0,13179.6,0.0,75939.6,4,4,20240226,20240226,20240227
9000003423,1000003423,Correo Argentino,TRK-HJBS6K6081,DELIVERED,2025-04-23 03:20:57,2025-04-27 03:20:57,1101,1,,2025-04-22 03:20:57,1903.0,1555,REFUNDED,ARS,29400.0,6174.0,0.0,35574.0,1555,1,20250422,20250423,20250427
9000003424,1000003424,PICKUP,,DELIVERED,2025-04-12 22:44:40,2025-04-13 22:44:40,790,2,2.0,2025-04-12 22:44:40,1783.0,2,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,2,2,20250412,20250412,20250413
9000003425,1000003425,Correo Argentino,,CANCELLED,,,242,1,,2025-02-28 17:54:35,3719.0,1926,CANCELLED,ARS,23520.0,4939.2,1200.0,29659.2,1926,4,20250228,,
9000003426,1000003426,PICKUP,,DELIVERED,2024-04-01 12:13:05,2024-04-02 12:13:05,1399,2,3.0,2024-04-01 12:13:05,2656.0,3,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,3,3,20240401,20240401,20240402
9000003427,1000003427,Correo Argentino,TRK-3KI5MLDIZ9,SHIPPED,2025-02-14 06:53:26,2025-02-19 06:53:26,1389,1,,2025-02-13 06:53:26,3936.0,2192,PAID,ARS,10800.0,2268.0,1200.0,14268.0,2192,3,20250213,20250214,20250219
9000003428,1000003428,PICKUP,,SHIPPED,2024-08-28 00:50:21,2024-08-29 00:50:21,1290,2,4.0,2024-08-28 00:50:21,,4,PAID,ARS,25830.0,5424.3,0.0,31254.3,4,4,20240828,20240828,20240829
9000003429,1000003429,PICKUP,,CANCELLED,,,221,2,4.0,2025-09-25 18:39:03,2410.0,4,CANCELLED,ARS,98460.0,20676.6,0.0,119136.6,4,4,20250925,,
9000003430,1000003430,PICKUP,,DELIVERED,2024-04-19 08:43:48,2024-04-20 08:43:48,1161,2,1.0,2024-04-19 08:43:48,3160.0,1,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05,1,1,20240419,20240419,20240420
9000003431,1000003431,Correo Argentino,TRK-UNLR84OJ0L,SHIPPED,2024-11-08 07:12:07,2024-11-12 07:12:07,570,1,,2024-11-07 07:12:07,3934.0,3926,PAID,ARS,28500.0,5985.0,1200.0,35685.0,3926,3,20241107,20241108,20241112
9000003432,1000003432,Correo Argentino,TRK-2119FUCJ86,DELIVERED,2025-02-14 11:34:07,2025-02-19 11:34:07,847,1,,2025-02-13 11:34:07,,3888,FULFILLED,ARS,53925.0,11324.25,900.0,66149.25,3888,1,20250213,20250214,20250219
9000003433,1000003433,PICKUP,,CANCELLED,,,372,2,2.0,2024-11-26 00:51:16,2527.0,2,CANCELLED,ARS,69000.0,14490.0,0.0,83490.0,2,2,20241126,,
9000003434,1000003434,Correo Argentino,TRK-W2NGB6C7JC,SHIPPED,2024-05-25 06:07:05,2024-05-29 06:07:05,390,1,,2024-05-24 06:07:05,1974.0,3556,PAID,ARS,25872.0,5433.12,900.0,32205.12,3556,2,20240524,20240525,20240529
9000003435,1000003435,PICKUP,,DELIVERED,2024-01-15 04:55:34,2024-01-16 04:55:34,434,2,2.0,2024-01-15 04:55:34,3635.0,2,FULFILLED,ARS,65850.0,13828.5,0.0,79678.5,2,2,20240115,20240115,20240116
9000003436,1000003436,Correo Argentino,TRK-SBUARS5E9R,DELIVERED,2024-05-20 20:11:08,2024-05-26 20:11:08,1342,1,,2024-05-19 20:11:08,1610.0,3800,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,3800,4,20240519,20240520,20240526
9000003437,1000003437,Correo Argentino,TRK-EROTP8RNN7,DELIVERED,2025-09-26 01:31:39,2025-10-03 01:31:39,71,1,,2025-09-25 01:31:39,1478.0,1256,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,1256,4,20250925,20250926,20251003
9000003438,1000003438,PICKUP,,DELIVERED,2025-04-17 18:00:09,2025-04-18 18:00:09,868,2,4.0,2025-04-17 18:00:09,1203.0,4,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,4,4,20250417,20250417,20250418
9000003439,1000003439,Correo Argentino,TRK-XTHFRE2WQU,DELIVERED,2024-08-27 06:07:40,2024-09-03 06:07:40,1176,1,,2024-08-26 06:07:40,2223.0,2794,FULFILLED,ARS,66960.0,14061.6,1200.0,82221.6,2794,4,20240826,20240827,20240903
9000003440,1000003440,Correo Argentino,TRK-UZQN7OMACI,DELIVERED,2025-07-11 22:33:21,2025-07-17 22:33:21,1423,1,,2025-07-10 22:33:21,1252.0,1710,FULFILLED,ARS,65268.0,13706.28,1500.0,80474.28,1710,4,20250710,20250711,20250717
9000003441,1000003441,PICKUP,,DELIVERED,2024-10-05 16:17:48,2024-10-06 16:17:48,668,2,2.0,2024-10-05 16:17:48,3347.0,2,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0,2,2,20241005,20241005,20241006
9000003442,1000003442,Correo Argentino,TRK-QDFKT6E6UB,DELIVERED,2025-07-18 21:33:37,2025-07-22 21:33:37,655,1,,2025-07-17 21:33:37,3950.0,1472,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,1472,2,20250717,20250718,20250722
9000003443,1000003443,Correo Argentino,TRK-QPFJL7L9VK,DELIVERED,2025-05-15 13:14:53,2025-05-19 13:14:53,292,1,,2025-05-14 13:14:53,2174.0,3101,FULFILLED,ARS,37800.0,7938.0,1500.0,47238.0,3101,1,20250514,20250515,20250519
9000003444,1000003444,PICKUP,,DELIVERED,2025-05-07 04:44:17,2025-05-08 04:44:17,712,2,4.0,2025-05-07 04:44:17,2453.0,4,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,4,4,20250507,20250507,20250508
9000003445,1000003445,Correo Argentino,TRK-FZXWTBDWXF,DELIVERED,2024-03-21 14:56:18,2024-03-25 14:56:18,1421,1,,2024-03-20 14:56:18,1082.0,3290,FULFILLED,ARS,59100.0,12411.0,1200.0,72711.0,3290,2,20240320,20240321,20240325
9000003446,1000003446,Correo Argentino,,CANCELLED,,,1290,1,,2024-08-05 21:01:57,,1056,CANCELLED,ARS,23520.0,4939.2,900.0,29359.2,1056,2,20240805,,
9000003447,1000003447,PICKUP,,DELIVERED,2024-01-13 22:17:30,2024-01-14 22:17:30,576,2,4.0,2024-01-13 22:17:30,1725.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,4,4,20240113,20240113,20240114
9000003448,1000003448,PICKUP,,DELIVERED,2025-03-12 06:46:29,2025-03-13 06:46:29,612,2,1.0,2025-03-12 06:46:29,2333.0,1,FULFILLED,ARS,27585.0,5792.85,0.0,33377.85,1,1,20250312,20250312,20250313
9000003449,1000003449,PICKUP,,DELIVERED,2025-03-14 04:16:08,2025-03-15 04:16:08,227,2,4.0,2025-03-14 04:16:08,3678.0,4,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,4,4,20250314,20250314,20250315
9000003450,1000003450,Correo Argentino,,CANCELLED,,,590,1,,2024-01-23 03:13:15,,2293,CANCELLED,ARS,49230.0,10338.3,900.0,60468.3,2293,1,20240123,,
9000003451,1000003451,Correo Argentino,TRK-S2Q882PA3G,DELIVERED,2024-02-24 08:25:07,2024-02-29 08:25:07,1498,1,,2024-02-23 08:25:07,1730.0,3240,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0,3240,2,20240223,20240224,20240229
9000003452,1000003452,Correo Argentino,TRK-SJT8FC33MO,DELIVERED,2025-08-10 13:25:52,2025-08-13 13:25:52,184,1,,2025-08-09 13:25:52,1195.0,3884,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,3884,2,20250809,20250810,20250813
9000003453,1000003453,Correo Argentino,TRK-L2Z1KO5SB2,DELIVERED,2024-08-11 20:22:10,2024-08-16 20:22:10,88,1,,2024-08-10 20:22:10,4055.0,3136,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,3136,1,20240810,20240811,20240816
9000003454,1000003454,Correo Argentino,TRK-6S1MWQOITQ,DELIVERED,2025-03-16 20:50:48,2025-03-20 20:50:48,1321,1,,2025-03-15 20:50:48,1578.0,1886,FULFILLED,ARS,63180.0,13267.8,1500.0,77947.8,1886,3,20250315,20250316,20250320
9000003455,1000003455,Correo Argentino,TRK-YJK1U6WZGX,DELIVERED,2025-06-08 05:17:13,2025-06-10 05:17:13,528,1,,2025-06-07 05:17:13,2772.0,1124,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5,1124,1,20250607,20250608,20250610
9000003456,1000003456,Correo Argentino,TRK-74WHHG9EZF,DELIVERED,2025-08-10 14:10:36,2025-08-16 14:10:36,1259,1,,2025-08-09 14:10:36,3059.0,1218,FULFILLED,ARS,10584.0,2222.64,900.0,13706.64,1218,4,20250809,20250810,20250816
9000003457,1000003457,PICKUP,,DELIVERED,2025-05-07 23:32:13,2025-05-08 23:32:13,817,2,2.0,2025-05-07 23:32:13,1069.0,2,FULFILLED,ARS,73122.0,15355.62,0.0,88477.62,2,2,20250507,20250507,20250508
9000003458,1000003458,PICKUP,,DELIVERED,2025-09-24 19:54:27,2025-09-25 19:54:27,85,2,4.0,2025-09-24 19:54:27,1046.0,4,FULFILLED,ARS,89070.0,18704.7,0.0,107774.7,4,4,20250924,20250924,20250925
9000003459,1000003459,PICKUP,,CANCELLED,,,771,2,3.0,2024-09-23 13:53:28,2073.0,3,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0,3,3,20240923,,
9000003460,1000003460,Correo Argentino,TRK-ISE1JCNFYO,DELIVERED,2024-07-14 09:31:37,2024-07-17 09:31:37,1386,1,,2024-07-13 09:31:37,4115.0,4168,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16,4168,1,20240713,20240714,20240717
9000003461,1000003461,Correo Argentino,TRK-6DX2FLKDOC,DELIVERED,2024-06-02 01:31:43,2024-06-07 01:31:43,514,1,,2024-06-01 01:31:43,3342.0,1114,FULFILLED,ARS,19440.0,4082.4,0.0,23522.4,1114,1,20240601,20240602,20240607
9000003462,1000003462,PICKUP,,DELIVERED,2024-12-02 15:23:56,2024-12-03 15:23:56,1252,2,3.0,2024-12-02 15:23:56,3010.0,3,FULFILLED,ARS,26235.0,5509.35,0.0,31744.35,3,3,20241202,20241202,20241203
9000003463,1000003463,Correo Argentino,TRK-6OEU9TAMAH,DELIVERED,2024-11-23 03:26:06,2024-11-26 03:26:06,1427,1,,2024-11-22 03:26:06,3988.0,3514,FULFILLED,ARS,63600.0,13356.0,1500.0,78456.0,3514,1,20241122,20241123,20241126
9000003464,1000003464,Correo Argentino,TRK-LLMZGMSUM8,DELIVERED,2025-08-29 16:04:15,2025-09-01 16:04:15,965,1,,2025-08-28 16:04:15,1044.0,1653,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,1653,3,20250828,20250829,20250901
9000003465,1000003465,Correo Argentino,TRK-J7FL3I34MR,DELIVERED,2025-09-03 18:29:16,2025-09-08 18:29:16,1139,1,,2025-09-02 18:29:16,3002.0,1566,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,1566,1,20250902,20250903,20250908
9000003466,1000003466,PICKUP,,DELIVERED,2024-07-11 01:53:49,2024-07-12 01:53:49,1197,2,3.0,2024-07-11 01:53:49,2350.0,3,FULFILLED,ARS,34800.0,7308.0,0.0,42108.0,3,3,20240711,20240711,20240712
9000003467,1000003467,Correo Argentino,TRK-UXTQS3Q5MF,SHIPPED,2025-01-15 22:04:31,2025-01-17 22:04:31,1252,1,,2025-01-14 22:04:31,2351.0,2354,PAID,ARS,43500.0,9135.0,900.0,53535.0,2354,1,20250114,20250115,20250117
9000003468,1000003468,PICKUP,,SHIPPED,2024-07-10 08:15:24,2024-07-11 08:15:24,976,2,4.0,2024-07-10 08:15:24,3881.0,4,PAID,ARS,48510.0,10187.1,0.0,58697.1,4,4,20240710,20240710,20240711
9000003469,1000003469,PICKUP,,CANCELLED,,,549,2,4.0,2025-03-11 02:00:25,1728.0,4,CANCELLED,ARS,12348.0,2593.08,0.0,14941.08,4,4,20250311,,
