order_item_id,order_id,order_date,customer_id,channel_id,product_id,province_id,name,quantity,unit_price,discount_amount,line_total,total_amount
5000002725,1000002065,2024-02-15 14:44:47,927,2,2,4,Mendoza,1,13500.0,0.0,13500.0,16335.0
5000002726,1000002066,2025-02-23 07:38:20,27,1,2,1,Buenos Aires,3,16500.0,4950.0,44550.0,55105.5
5000002727,1000002067,2025-09-17 12:19:10,120,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,29659.2
5000002728,1000002068,2025-03-28 09:07:28,917,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,36774.0
5000002729,1000002069,2024-03-26 10:02:56,1138,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,28459.2
5000002730,1000002070,2024-05-25 07:03:02,1139,1,1,2,Córdoba,3,12600.0,1890.0,35910.0,44651.1
5000002731,1000002071,2025-04-19 19:40:16,588,1,2,4,Mendoza,2,15000.0,600.0,29400.0,50994.0
5000002732,1000002071,2025-04-19 19:40:16,588,1,1,4,Mendoza,1,12000.0,0.0,12000.0,50994.0
5000002733,1000002072,2024-12-28 14:26:44,1336,1,1,2,Córdoba,1,12000.0,240.0,11760.0,15729.6
5000002734,1000002073,2024-05-21 08:39:03,702,1,2,3,Santa Fe,1,15000.0,1500.0,13500.0,16335.0
5000002735,1000002074,2024-09-30 15:43:45,779,2,1,2,Córdoba,3,12000.0,0.0,36000.0,43560.0
5000002736,1000002075,2024-12-27 15:16:40,483,1,1,1,Buenos Aires,3,13200.0,792.0,38808.0,77197.68
5000002737,1000002075,2024-12-27 15:16:40,483,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,77197.68
5000002738,1000002076,2025-04-22 20:47:28,757,2,1,4,Mendoza,3,12000.0,1800.0,34200.0,41382.0
5000002739,1000002077,2025-04-13 20:09:51,927,2,2,4,Mendoza,3,15750.0,2362.5,44887.5,54313.88
5000002740,1000002078,2024-11-11 03:33:49,560,1,1,4,Mendoza,2,12600.0,0.0,25200.0,31392.0
5000002741,1000002079,2024-11-01 00:47:07,832,1,2,4,Mendoza,2,15000.0,1500.0,28500.0,78945.0
5000002742,1000002079,2024-11-01 00:47:07,832,1,1,4,Mendoza,3,12000.0,0.0,36000.0,78945.0
5000002743,1000002080,2024-04-27 22:48:33,301,1,1,2,Córdoba,1,10800.0,540.0,10260.0,13914.6
5000002744,1000002081,2024-05-04 23:18:27,425,1,1,1,Buenos Aires,2,12600.0,1260.0,23940.0,30167.4
5000002745,1000002082,2024-10-09 02:13:12,1453,1,1,1,Buenos Aires,1,13200.0,264.0,12936.0,15652.56
5000002746,1000002083,2025-03-29 22:03:06,1135,1,1,3,Santa Fe,1,10800.0,540.0,10260.0,13614.6
5000002747,1000002084,2025-08-05 02:59:24,149,1,1,2,Córdoba,2,12600.0,1260.0,23940.0,30467.4
5000002748,1000002085,2024-04-19 09:56:43,12,1,2,2,Córdoba,2,15000.0,3000.0,27000.0,96804.6
5000002749,1000002085,2024-04-19 09:56:43,12,1,1,2,Córdoba,1,12000.0,240.0,11760.0,96804.6
5000002750,1000002085,2024-04-19 09:56:43,12,1,2,2,Córdoba,3,13500.0,0.0,40500.0,96804.6
5000002751,1000002086,2025-03-13 05:22:02,1328,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,18150.0
5000002752,1000002087,2024-06-05 08:46:22,492,2,2,2,Córdoba,2,15000.0,0.0,30000.0,36300.0
5000002753,1000002088,2025-05-19 21:24:02,343,1,1,1,Buenos Aires,1,12000.0,0.0,12000.0,54624.0
5000002754,1000002088,2025-05-19 21:24:02,343,1,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,54624.0
5000002755,1000002089,2024-07-21 06:51:12,729,2,1,1,Buenos Aires,2,12000.0,0.0,24000.0,29040.0
5000002756,1000002090,2024-01-08 05:29:02,1261,2,1,3,Santa Fe,3,12000.0,3600.0,32400.0,92565.0
5000002757,1000002090,2024-01-08 05:29:02,1261,2,2,3,Santa Fe,3,15000.0,900.0,44100.0,92565.0
5000002758,1000002091,2025-06-15 15:49:31,829,2,1,4,Mendoza,1,12600.0,0.0,12600.0,15246.0
5000002759,1000002092,2024-02-06 12:31:39,342,1,2,3,Santa Fe,2,15000.0,1500.0,28500.0,35985.0
5000002760,1000002093,2024-06-22 14:02:30,944,2,1,4,Mendoza,3,13200.0,3960.0,35640.0,89679.15
5000002761,1000002093,2024-06-22 14:02:30,944,2,2,4,Mendoza,3,13500.0,2025.0,38475.0,89679.15
5000002762,1000002094,2024-08-01 21:02:20,1499,2,1,4,Mendoza,3,12000.0,720.0,35280.0,86248.8
5000002763,1000002094,2024-08-01 21:02:20,1499,2,1,4,Mendoza,3,12000.0,0.0,36000.0,86248.8
5000002764,1000002095,2025-07-16 12:18:10,852,2,1,4,Mendoza,1,12000.0,600.0,11400.0,86321.4
5000002765,1000002095,2025-07-16 12:18:10,852,2,1,4,Mendoza,3,10800.0,1620.0,30780.0,86321.4
5000002766,1000002095,2025-07-16 12:18:10,852,2,1,4,Mendoza,3,10800.0,3240.0,29160.0,86321.4
5000002767,1000002096,2024-11-06 02:55:01,52,2,2,1,Buenos Aires,1,13500.0,675.0,12825.0,15518.25
5000002768,1000002097,2024-03-25 05:13:59,397,1,2,2,Córdoba,2,16500.0,3300.0,29700.0,92739.0
5000002769,1000002097,2024-03-25 05:13:59,397,1,1,2,Córdoba,1,12000.0,0.0,12000.0,92739.0
5000002770,1000002097,2024-03-25 05:13:59,397,1,1,2,Córdoba,3,12000.0,1800.0,34200.0,92739.0
5000002771,1000002098,2024-02-13 14:18:52,1111,1,2,1,Buenos Aires,3,13500.0,810.0,39690.0,48924.9
5000002772,1000002099,2025-05-18 10:51:05,1380,1,2,1,Buenos Aires,2,15000.0,3000.0,27000.0,104146.8
5000002773,1000002099,2025-05-18 10:51:05,1380,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,104146.8
5000002774,1000002099,2025-05-18 10:51:05,1380,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,104146.8
5000002775,1000002100,2024-01-25 15:17:41,1359,1,2,3,Santa Fe,2,15000.0,1500.0,28500.0,107295.3
5000002776,1000002100,2024-01-25 15:17:41,1359,1,1,3,Santa Fe,2,12000.0,480.0,23520.0,107295.3
5000002777,1000002100,2024-01-25 15:17:41,1359,1,1,3,Santa Fe,3,12600.0,1890.0,35910.0,107295.3
5000002778,1000002101,2024-05-14 21:13:40,332,1,1,1,Buenos Aires,1,12600.0,0.0,12600.0,16146.0
5000002779,1000002102,2024-01-04 06:23:57,631,1,2,2,Córdoba,1,15000.0,750.0,14250.0,31936.5
5000002780,1000002102,2024-01-04 06:23:57,631,1,1,2,Córdoba,1,12000.0,600.0,11400.0,31936.5
5000002781,1000002103,2025-04-02 18:57:15,1055,2,1,1,Buenos Aires,2,12600.0,0.0,25200.0,62508.6
5000002782,1000002103,2025-04-02 18:57:15,1055,2,2,1,Buenos Aires,2,13500.0,540.0,26460.0,62508.6
5000002783,1000002104,2025-05-15 20:38:36,1478,1,1,1,Buenos Aires,1,12000.0,0.0,12000.0,15420.0
5000002784,1000002105,2024-01-14 05:43:03,831,2,2,2,Córdoba,3,15000.0,900.0,44100.0,53361.0
5000002785,1000002106,2025-08-18 17:39:28,1108,2,1,2,Córdoba,3,12000.0,3600.0,32400.0,67663.2
5000002786,1000002106,2025-08-18 17:39:28,1108,2,1,2,Córdoba,2,12000.0,480.0,23520.0,67663.2
5000002787,1000002107,2025-06-09 18:28:34,1227,2,2,3,Santa Fe,3,16500.0,4950.0,44550.0,71692.5
5000002788,1000002107,2025-06-09 18:28:34,1227,2,2,3,Santa Fe,1,15000.0,300.0,14700.0,71692.5
5000002789,1000002108,2025-07-18 17:33:15,1049,2,2,4,Mendoza,2,15000.0,0.0,30000.0,82854.75
5000002790,1000002108,2025-07-18 17:33:15,1049,2,2,4,Mendoza,3,13500.0,2025.0,38475.0,82854.75
5000002791,1000002109,2024-05-18 16:10:51,582,2,1,3,Santa Fe,3,12000.0,0.0,36000.0,62617.5
5000002792,1000002109,2024-05-18 16:10:51,582,2,2,3,Santa Fe,1,15750.0,0.0,15750.0,62617.5
5000002793,1000002110,2025-04-25 11:07:48,119,1,2,2,Córdoba,3,15000.0,4500.0,40500.0,49905.0
5000002794,1000002111,2024-04-11 21:41:49,6,1,2,1,Buenos Aires,1,16500.0,330.0,16170.0,21065.7
5000002795,1000002112,2025-05-06 20:24:01,736,2,2,2,Córdoba,3,15750.0,4725.0,42525.0,51455.25
5000002796,1000002113,2025-02-22 13:16:42,611,2,2,2,Córdoba,2,15000.0,600.0,29400.0,35574.0
5000002797,1000002114,2024-08-24 08:42:48,921,2,1,1,Buenos Aires,3,12000.0,0.0,36000.0,56628.0
5000002798,1000002114,2024-08-24 08:42:48,921,2,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,56628.0
5000002799,1000002115,2024-04-18 08:30:42,259,1,2,1,Buenos Aires,1,15000.0,300.0,14700.0,18987.0
5000002800,1000002116,2024-03-18 04:19:02,795,1,2,1,Buenos Aires,1,13500.0,675.0,12825.0,16718.25
5000002801,1000002117,2024-07-03 01:24:31,5,1,1,1,Buenos Aires,1,12000.0,240.0,11760.0,15429.6
5000002802,1000002118,2025-03-14 06:04:58,178,2,1,2,Córdoba,2,12000.0,480.0,23520.0,71148.0
5000002803,1000002118,2025-03-14 06:04:58,178,2,1,2,Córdoba,3,12000.0,720.0,35280.0,71148.0
5000002804,1000002119,2025-03-07 08:02:42,708,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,43588.8
5000002805,1000002120,2024-07-03 05:09:01,1062,1,1,2,Córdoba,1,10800.0,216.0,10584.0,14306.64
5000002806,1000002121,2025-02-15 09:03:24,463,1,1,1,Buenos Aires,3,13200.0,1980.0,37620.0,46420.2
5000002807,1000002122,2025-06-03 19:29:56,819,2,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,41382.0
5000002808,1000002123,2025-08-08 04:05:16,106,1,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,83446.2
5000002809,1000002123,2025-08-08 04:05:16,106,1,1,1,Buenos Aires,3,12600.0,3780.0,34020.0,83446.2
5000002810,1000002124,2024-06-27 02:37:56,353,1,2,2,Córdoba,2,16500.0,1650.0,31350.0,39133.5
5000002811,1000002125,2025-03-29 04:07:56,1270,1,2,3,Santa Fe,3,16500.0,0.0,49500.0,61095.0
5000002812,1000002126,2025-04-24 01:37:10,320,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55350.0
5000002813,1000002127,2024-11-30 04:26:23,1053,2,1,3,Santa Fe,1,10800.0,540.0,10260.0,12414.6
5000002814,1000002128,2025-06-20 05:12:24,474,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,103092.0
5000002815,1000002128,2025-06-20 05:12:24,474,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,103092.0
5000002816,1000002128,2025-06-20 05:12:24,474,1,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,103092.0
5000002817,1000002129,2025-04-12 22:12:26,991,2,1,3,Santa Fe,1,12000.0,1200.0,10800.0,13068.0
5000002818,1000002130,2025-02-28 08:17:13,161,1,1,1,Buenos Aires,1,12600.0,1260.0,11340.0,13721.4
5000002819,1000002131,2025-06-25 00:21:13,1395,1,2,3,Santa Fe,3,16500.0,990.0,48510.0,113147.1
5000002820,1000002131,2025-06-25 00:21:13,1395,1,2,3,Santa Fe,3,15000.0,0.0,45000.0,113147.1
5000002821,1000002132,2025-02-13 01:33:10,937,2,1,4,Mendoza,2,12000.0,480.0,23520.0,28459.2
5000002822,1000002133,2024-01-08 14:30:04,373,1,2,1,Buenos Aires,2,15000.0,3000.0,27000.0,33870.0
5000002823,1000002134,2025-08-12 02:54:26,1001,2,1,2,Córdoba,2,10800.0,1080.0,20520.0,24829.2
5000002824,1000002135,2024-06-04 05:10:07,399,2,2,4,Mendoza,2,13500.0,2700.0,24300.0,68607.0
5000002825,1000002135,2024-06-04 05:10:07,399,2,1,4,Mendoza,3,12000.0,3600.0,32400.0,68607.0
5000002826,1000002136,2024-07-03 06:05:04,663,1,1,2,Córdoba,2,12000.0,480.0,23520.0,44300.28
5000002827,1000002136,2024-07-03 06:05:04,663,1,1,2,Córdoba,1,12600.0,252.0,12348.0,44300.28
5000002828,1000002137,2024-04-29 03:30:18,240,1,1,1,Buenos Aires,3,12000.0,3600.0,32400.0,40404.0
5000002829,1000002138,2025-01-09 09:51:55,255,1,2,3,Santa Fe,3,13500.0,810.0,39690.0,48924.9
5000002830,1000002139,2024-09-06 01:49:20,1061,2,2,1,Buenos Aires,3,13500.0,4050.0,36450.0,136560.6
5000002831,1000002139,2024-09-06 01:49:20,1061,2,1,1,Buenos Aires,3,12600.0,1890.0,35910.0,136560.6
5000002832,1000002139,2024-09-06 01:49:20,1061,2,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,136560.6
5000002833,1000002140,2024-11-05 10:04:36,216,1,1,1,Buenos Aires,2,12600.0,2520.0,22680.0,28642.8
5000002834,1000002141,2025-02-10 12:19:56,526,1,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,42282.0
5000002835,1000002142,2024-04-23 13:49:36,1030,2,1,1,Buenos Aires,3,10800.0,0.0,32400.0,82655.1
5000002836,1000002142,2024-04-23 13:49:36,1030,2,1,1,Buenos Aires,3,12600.0,1890.0,35910.0,82655.1
5000002837,1000002143,2024-11-22 09:47:40,802,1,2,2,Córdoba,1,15000.0,750.0,14250.0,18142.5
5000002838,1000002144,2025-03-10 18:44:45,1337,1,2,2,Córdoba,1,15000.0,750.0,14250.0,48024.66
5000002839,1000002144,2025-03-10 18:44:45,1337,1,1,2,Córdoba,2,12600.0,504.0,24696.0,48024.66
5000002840,1000002145,2025-08-14 15:15:56,690,1,2,1,Buenos Aires,3,15750.0,4725.0,42525.0,80543.25
5000002841,1000002145,2025-08-14 15:15:56,690,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,80543.25
5000002842,1000002146,2024-08-14 15:49:27,1323,2,1,3,Santa Fe,2,12000.0,480.0,23520.0,28459.2
5000002843,1000002147,2025-05-14 00:48:58,204,1,2,3,Santa Fe,1,15000.0,0.0,15000.0,19050.0
5000002844,1000002148,2024-09-27 18:44:05,155,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,44760.0
5000002845,1000002149,2024-12-10 00:26:46,559,2,1,2,Córdoba,3,12000.0,3600.0,32400.0,39204.0
5000002846,1000002150,2024-11-05 15:10:15,1137,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,28459.2
5000002847,1000002151,2024-05-20 09:11:44,132,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,29659.2
5000002848,1000002152,2025-08-26 22:15:40,674,2,1,3,Santa Fe,2,10800.0,2160.0,19440.0,23522.4
5000002849,1000002153,2024-07-03 09:27:20,747,1,1,2,Córdoba,1,13200.0,264.0,12936.0,17152.56
5000002850,1000002154,2024-11-02 16:26:27,503,2,2,2,Córdoba,3,15000.0,900.0,44100.0,53361.0
5000002851,1000002155,2024-04-04 12:58:29,55,1,1,1,Buenos Aires,2,10800.0,0.0,21600.0,87439.2
5000002852,1000002155,2024-04-04 12:58:29,55,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,87439.2
5000002853,1000002155,2024-04-04 12:58:29,55,1,1,1,Buenos Aires,2,10800.0,1080.0,20520.0,87439.2
5000002854,1000002156,2025-09-09 13:35:48,146,1,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,78882.0
5000002855,1000002156,2025-09-09 13:35:48,146,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,78882.0
5000002856,1000002157,2025-08-19 02:44:31,978,2,2,3,Santa Fe,2,13500.0,2700.0,24300.0,71656.2
5000002857,1000002157,2025-08-19 02:44:31,978,2,1,3,Santa Fe,2,12000.0,480.0,23520.0,71656.2
5000002858,1000002157,2025-08-19 02:44:31,978,2,1,3,Santa Fe,1,12000.0,600.0,11400.0,71656.2
5000002859,1000002158,2025-04-11 16:09:22,1414,1,2,1,Buenos Aires,3,15000.0,900.0,44100.0,98121.0
5000002860,1000002158,2025-04-11 16:09:22,1414,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,98121.0
5000002861,1000002159,2024-04-11 21:23:53,1406,2,1,1,Buenos Aires,2,12600.0,0.0,25200.0,30492.0
5000002862,1000002160,2025-02-25 08:12:09,1188,1,1,1,Buenos Aires,2,12600.0,0.0,25200.0,31692.0
5000002863,1000002161,2024-11-23 02:39:32,212,1,2,1,Buenos Aires,3,15000.0,2250.0,42750.0,83419.5
5000002864,1000002161,2024-11-23 02:39:32,212,1,1,1,Buenos Aires,2,12600.0,0.0,25200.0,83419.5
5000002865,1000002162,2024-02-08 20:27:09,1075,2,2,1,Buenos Aires,2,16500.0,0.0,33000.0,39930.0
5000002866,1000002163,2025-08-31 22:05:57,974,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,28488.0
5000002867,1000002164,2024-06-20 05:24:37,1476,2,1,2,Córdoba,3,12600.0,1890.0,35910.0,43451.1
5000002868,1000002165,2025-01-26 21:49:09,1438,1,2,2,Córdoba,1,15000.0,300.0,14700.0,17787.0
5000002869,1000002166,2024-02-02 07:32:38,1012,2,2,4,Mendoza,1,15000.0,750.0,14250.0,17242.5
5000002870,1000002167,2025-05-04 15:28:01,27,2,1,1,Buenos Aires,1,12600.0,0.0,12600.0,15246.0
5000002871,1000002168,2025-01-22 12:16:01,723,2,2,4,Mendoza,2,15000.0,3000.0,27000.0,32670.0
5000002872,1000002169,2025-09-13 11:23:46,247,1,1,3,Santa Fe,3,12000.0,720.0,35280.0,43888.8
5000002873,1000002170,2025-04-01 19:29:40,304,1,2,2,Córdoba,3,15000.0,0.0,45000.0,55650.0
5000002874,1000002171,2024-02-26 23:16:10,394,1,2,3,Santa Fe,1,15750.0,787.5,14962.5,45140.62
5000002875,1000002171,2024-02-26 23:16:10,394,1,1,3,Santa Fe,2,12000.0,2400.0,21600.0,45140.62
5000002876,1000002172,2025-01-09 19:49:47,1485,2,2,2,Córdoba,1,15000.0,1500.0,13500.0,16335.0
5000002877,1000002173,2024-04-18 14:40:32,1210,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,36300.0
5000002878,1000002174,2024-01-07 06:07:33,381,1,1,4,Mendoza,1,12000.0,240.0,11760.0,15129.6
5000002879,1000002175,2024-03-10 18:06:42,1108,2,2,3,Santa Fe,1,13500.0,675.0,12825.0,15518.25
5000002880,1000002176,2025-07-17 20:14:29,1171,2,1,2,Córdoba,1,12600.0,630.0,11970.0,14483.7
5000002881,1000002177,2024-02-04 11:35:03,834,2,1,1,Buenos Aires,2,12000.0,0.0,24000.0,83490.0
5000002882,1000002177,2024-02-04 11:35:03,834,2,2,1,Buenos Aires,3,15000.0,0.0,45000.0,83490.0
5000002883,1000002178,2025-03-31 12:30:37,746,1,2,2,Córdoba,1,13500.0,0.0,13500.0,17235.0
5000002884,1000002179,2024-06-20 08:24:21,796,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,29659.2
5000002885,1000002180,2025-07-30 21:35:53,814,2,1,2,Córdoba,3,12600.0,1890.0,35910.0,43451.1
5000002886,1000002181,2025-08-20 21:17:09,843,1,2,2,Córdoba,3,15000.0,0.0,45000.0,55650.0
5000002887,1000002182,2025-06-22 04:05:12,218,1,2,1,Buenos Aires,1,15750.0,1575.0,14175.0,18351.75
5000002888,1000002183,2024-02-16 23:43:15,209,2,1,4,Mendoza,2,12000.0,1200.0,22800.0,27588.0
5000002889,1000002184,2025-06-18 22:06:26,367,2,1,1,Buenos Aires,1,12000.0,600.0,11400.0,13794.0
5000002890,1000002185,2024-04-24 09:50:46,902,1,2,4,Mendoza,1,16500.0,1650.0,14850.0,19468.5
5000002891,1000002186,2024-05-28 09:03:26,1484,2,1,4,Mendoza,1,13200.0,0.0,13200.0,30201.6
5000002892,1000002186,2024-05-28 09:03:26,1484,2,1,4,Mendoza,1,12000.0,240.0,11760.0,30201.6
5000002893,1000002187,2025-01-23 19:35:51,1094,1,2,1,Buenos Aires,3,13500.0,2025.0,38475.0,48054.75
5000002894,1000002188,2024-01-19 19:31:21,1113,2,1,3,Santa Fe,2,12600.0,2520.0,22680.0,27442.8
5000002895,1000002189,2024-05-03 23:44:21,930,1,2,1,Buenos Aires,2,13500.0,2700.0,24300.0,70930.2
5000002896,1000002189,2024-05-03 23:44:21,930,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,70930.2
5000002897,1000002189,2024-05-03 23:44:21,930,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,70930.2
5000002898,1000002190,2025-04-12 17:33:35,1135,2,1,1,Buenos Aires,1,12000.0,600.0,11400.0,13794.0
5000002899,1000002191,2025-07-18 22:11:12,476,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,47482.5
5000002900,1000002191,2025-07-18 22:11:12,476,1,2,1,Buenos Aires,1,15000.0,750.0,14250.0,47482.5
5000002901,1000002192,2024-10-03 17:57:36,972,2,1,2,Córdoba,1,12000.0,0.0,12000.0,28314.0
5000002902,1000002192,2024-10-03 17:57:36,972,2,1,2,Córdoba,1,12000.0,600.0,11400.0,28314.0
5000002903,1000002193,2024-05-25 08:58:41,872,2,1,4,Mendoza,3,12600.0,3780.0,34020.0,41164.2
5000002904,1000002194,2024-09-25 20:01:12,1396,2,1,2,Córdoba,1,12000.0,240.0,11760.0,67590.6
5000002905,1000002194,2024-09-25 20:01:12,1396,2,2,2,Córdoba,3,15000.0,900.0,44100.0,67590.6
5000002906,1000002195,2024-07-10 13:20:09,998,2,2,2,Córdoba,3,15750.0,0.0,47250.0,57172.5
5000002907,1000002196,2025-06-01 20:05:41,69,1,2,3,Santa Fe,3,15000.0,4500.0,40500.0,50205.0
5000002908,1000002197,2025-09-15 12:53:42,873,1,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,49905.0
5000002909,1000002198,2024-12-04 16:15:54,862,2,2,3,Santa Fe,1,15000.0,750.0,14250.0,53451.75
5000002910,1000002198,2024-12-04 16:15:54,862,2,2,3,Santa Fe,2,15750.0,1575.0,29925.0,53451.75
5000002911,1000002199,2025-04-01 20:36:31,1029,1,2,2,Córdoba,2,15750.0,630.0,30870.0,38552.7
5000002912,1000002200,2025-05-14 06:37:52,721,2,1,3,Santa Fe,3,12000.0,0.0,36000.0,43560.0
5000002913,1000002201,2025-03-20 19:24:33,150,2,1,4,Mendoza,2,12600.0,1260.0,23940.0,57426.6
5000002914,1000002201,2025-03-20 19:24:33,150,2,1,4,Mendoza,2,12000.0,480.0,23520.0,57426.6
5000002915,1000002202,2025-01-24 02:14:04,1004,1,2,3,Santa Fe,2,15000.0,1500.0,28500.0,34485.0
5000002916,1000002203,2025-04-25 00:00:36,450,2,1,1,Buenos Aires,2,10800.0,0.0,21600.0,79337.28
5000002917,1000002203,2025-04-25 00:00:36,450,2,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,79337.28
5000002918,1000002203,2025-04-25 00:00:36,450,2,1,1,Buenos Aires,2,10800.0,432.0,21168.0,79337.28
5000002919,1000002204,2024-03-28 11:02:16,172,2,2,1,Buenos Aires,2,15750.0,1575.0,29925.0,36209.25
5000002920,1000002205,2025-02-20 06:43:20,1376,2,2,3,Santa Fe,2,15000.0,1500.0,28500.0,34485.0
5000002921,1000002206,2025-09-28 18:31:30,234,2,1,4,Mendoza,1,12600.0,1260.0,11340.0,13721.4
5000002922,1000002207,2025-05-25 08:33:36,234,1,1,2,Córdoba,1,12600.0,1260.0,11340.0,13721.4
5000002923,1000002208,2025-02-28 03:06:56,117,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,50386.5
5000002924,1000002208,2025-02-28 03:06:56,117,1,2,1,Buenos Aires,2,13500.0,1350.0,25650.0,50386.5
5000002925,1000002209,2024-01-05 01:08:30,37,1,1,4,Mendoza,1,12000.0,0.0,12000.0,15720.0
5000002926,1000002210,2024-01-29 13:16:08,1116,2,2,4,Mendoza,1,15000.0,0.0,15000.0,18150.0
5000002927,1000002211,2025-04-14 07:57:18,235,1,1,1,Buenos Aires,3,10800.0,1620.0,30780.0,38443.8
5000002928,1000002212,2025-05-14 06:52:58,285,1,1,2,Córdoba,1,12000.0,0.0,12000.0,15720.0
5000002929,1000002213,2024-03-01 22:39:00,1188,1,1,3,Santa Fe,1,12000.0,1200.0,10800.0,14268.0
5000002930,1000002214,2025-09-29 00:57:20,230,2,2,1,Buenos Aires,3,15000.0,900.0,44100.0,107811.0
5000002931,1000002214,2025-09-29 00:57:20,230,2,2,1,Buenos Aires,3,15000.0,0.0,45000.0,107811.0
5000002932,1000002215,2025-05-13 08:12:03,1399,2,2,4,Mendoza,1,16500.0,330.0,16170.0,19565.7
5000002933,1000002216,2025-01-15 00:18:56,1363,1,2,3,Santa Fe,1,15000.0,0.0,15000.0,19350.0
5000002934,1000002217,2024-11-02 08:27:49,855,2,1,3,Santa Fe,3,10800.0,648.0,31752.0,75663.72
5000002935,1000002217,2024-11-02 08:27:49,855,2,1,3,Santa Fe,3,10800.0,1620.0,30780.0,75663.72
5000002936,1000002218,2024-10-27 09:24:06,498,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,13968.0
5000002937,1000002219,2024-06-06 01:21:49,140,1,1,1,Buenos Aires,1,12000.0,600.0,11400.0,14994.0
5000002938,1000002220,2024-12-31 02:22:27,956,2,1,1,Buenos Aires,1,12000.0,240.0,11760.0,50529.6
5000002939,1000002220,2024-12-31 02:22:27,956,2,2,1,Buenos Aires,2,15000.0,0.0,30000.0,50529.6
5000002940,1000002221,2024-09-17 21:47:19,235,2,1,1,Buenos Aires,1,12000.0,0.0,12000.0,14520.0
5000002941,1000002222,2025-04-29 18:25:06,1268,1,1,1,Buenos Aires,1,12000.0,600.0,11400.0,14994.0
5000002942,1000002223,2024-04-12 08:03:42,1322,1,1,1,Buenos Aires,2,12600.0,504.0,24696.0,91277.16
5000002943,1000002223,2024-04-12 08:03:42,1322,1,2,1,Buenos Aires,3,16500.0,0.0,49500.0,91277.16
5000002944,1000002224,2025-02-01 20:22:39,194,1,1,2,Córdoba,3,10800.0,0.0,32400.0,40104.0
5000002945,1000002225,2025-01-05 19:47:48,1446,1,1,1,Buenos Aires,3,12600.0,3780.0,34020.0,42064.2
5000002946,1000002226,2024-07-04 04:00:06,502,2,1,1,Buenos Aires,1,12000.0,0.0,12000.0,14520.0
5000002947,1000002227,2025-01-30 21:24:02,1410,2,1,3,Santa Fe,3,12000.0,0.0,36000.0,43560.0
5000002948,1000002228,2025-05-28 08:35:10,951,1,1,4,Mendoza,2,12000.0,0.0,24000.0,29940.0
5000002949,1000002229,2025-08-21 05:14:27,1124,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,69371.4
5000002950,1000002229,2025-08-21 05:14:27,1124,1,1,1,Buenos Aires,1,12600.0,1260.0,11340.0,69371.4
5000002951,1000002230,2024-05-16 17:39:22,1005,2,2,2,Córdoba,1,13500.0,675.0,12825.0,68879.25
5000002952,1000002230,2024-05-16 17:39:22,1005,2,2,2,Córdoba,3,15000.0,900.0,44100.0,68879.25
5000002953,1000002231,2024-04-07 10:44:23,578,2,1,4,Mendoza,1,12000.0,240.0,11760.0,14229.6
5000002954,1000002232,2025-05-14 15:17:22,881,1,2,1,Buenos Aires,2,13500.0,0.0,27000.0,50457.0
5000002955,1000002232,2025-05-14 15:17:22,881,1,2,1,Buenos Aires,1,15000.0,300.0,14700.0,50457.0
5000002956,1000002233,2025-01-07 05:43:05,865,2,1,3,Santa Fe,2,12000.0,480.0,23520.0,28459.2
5000002957,1000002234,2024-08-15 16:21:49,411,2,1,3,Santa Fe,3,13200.0,1980.0,37620.0,45520.2
