order_id,date_id,order_date,customer_id,channel_id,province_id,name,tax_amount,shipping_fee,total_amount
1000002271,20241126,2024-11-26 23:04:10,1109,2,1,Buenos Aires,19259.1,0.0,110969.1
1000002272,20241101,2024-11-01 12:18:56,4,2,1,Buenos Aires,5670.0,0.0,32670.0
1000002273,20250802,2025-08-02 22:42:05,1406,2,3,Santa Fe,2520.0,0.0,14520.0
1000002274,20250324,2025-03-24 20:55:00,701,2,4,Mendoza,2693.25,0.0,15518.25
1000002275,20240920,2024-09-20 12:46:16,438,2,1,Buenos Aires,6300.0,0.0,36300.0
1000002276,20240613,2024-06-13 03:47:13,275,1,3,Santa Fe,10962.0,1200.0,64362.0
1000002277,20240403,2024-04-03 08:14:19,1054,1,3,Santa Fe,15928.92,1200.0,92980.92
1000002278,20240820,2024-08-20 11:19:06,831,2,2,Córdoba,5040.0,0.0,29040.0
1000002279,20240302,2024-03-02 09:44:31,161,2,3,Santa Fe,7900.2,0.0,45520.2
1000002280,20240112,2024-01-12 11:07:47,1379,1,2,Córdoba,5670.0,900.0,33570.0
1000002281,20241005,2024-10-05 21:13:26,1004,1,1,Buenos Aires,2494.8,0.0,14374.8
1000002282,20241016,2024-10-16 21:16:05,7,1,4,Mendoza,5386.5,1200.0,32236.5
1000002283,20240517,2024-05-17 20:15:17,728,1,1,Buenos Aires,14868.0,1200.0,86868.0
1000002284,20250202,2025-02-02 21:40:10,832,1,2,Córdoba,2835.0,1200.0,17535.0
1000002285,20250521,2025-05-21 07:38:30,177,1,4,Mendoza,4788.0,900.0,28488.0
1000002286,20250110,2025-01-10 11:00:30,526,2,2,Córdoba,4914.0,0.0,28314.0
1000002287,20240720,2024-07-20 08:30:00,312,2,1,Buenos Aires,9426.38,0.0,54313.88
1000002288,20241015,2024-10-15 02:29:41,297,1,1,Buenos Aires,14647.5,1200.0,85597.5
1000002289,20240831,2024-08-31 03:41:31,472,2,4,Mendoza,6284.25,0.0,36209.25
1000002290,20250521,2025-05-21 10:46:41,133,1,1,Buenos Aires,12549.6,900.0,73209.6
1000002291,20240314,2024-03-14 06:04:38,718,2,4,Mendoza,11642.4,0.0,67082.4
1000002292,20241212,2024-12-12 05:07:22,378,1,2,Córdoba,4788.0,1500.0,29088.0
1000002293,20240326,2024-03-26 16:45:28,1390,1,1,Buenos Aires,6174.0,1200.0,36774.0
1000002294,20240330,2024-03-30 05:12:53,1114,2,3,Santa Fe,2992.5,0.0,17242.5
1000002295,20240713,2024-07-13 05:39:53,102,2,3,Santa Fe,4445.28,0.0,25613.28
1000002296,20250530,2025-05-30 23:19:18,484,1,4,Mendoza,2469.6,0.0,14229.6
1000002297,20241222,2024-12-22 02:25:42,1297,2,2,Córdoba,7182.0,0.0,41382.0
1000002298,20240519,2024-05-19 12:30:57,716,1,2,Córdoba,4939.2,900.0,29359.2
1000002299,20240304,2024-03-04 23:51:42,1009,1,4,Mendoza,6123.6,1200.0,36483.6
1000002300,20250503,2025-05-03 11:19:54,860,1,3,Santa Fe,10395.0,1200.0,61095.0
1000002301,20240620,2024-06-20 22:27:13,118,1,2,Córdoba,2693.25,900.0,16418.25
1000002302,20240809,2024-08-09 20:46:41,891,1,1,Buenos Aires,6804.0,0.0,39204.0
1000002303,20250206,2025-02-06 05:56:30,1091,2,2,Córdoba,16027.2,0.0,92347.2
1000002304,20250324,2025-03-24 00:36:20,1373,1,1,Buenos Aires,5670.0,1200.0,33870.0
1000002305,20250206,2025-02-06 01:50:59,557,2,4,Mendoza,6111.0,0.0,35211.0
1000002306,20241121,2024-11-21 01:07:44,757,1,1,Buenos Aires,8505.0,900.0,49905.0
1000002307,20240118,2024-01-18 06:25:32,1015,1,1,Buenos Aires,7371.0,1200.0,43671.0
1000002308,20240517,2024-05-17 00:43:30,635,1,2,Córdoba,10432.8,1200.0,61312.8
1000002309,20250301,2025-03-01 19:06:17,498,1,1,Buenos Aires,3118.5,1200.0,19168.5
1000002310,20240811,2024-08-11 19:37:12,886,2,4,Mendoza,5040.0,0.0,29040.0
1000002311,20250502,2025-05-02 05:07:52,1127,2,4,Mendoza,12880.35,0.0,74215.35
1000002312,20240414,2024-04-14 06:09:58,1220,1,4,Mendoza,2520.0,1500.0,16020.0
1000002313,20241115,2024-11-15 03:46:59,16,1,1,Buenos Aires,12143.25,1200.0,71168.25
1000002314,20240319,2024-03-19 05:23:50,350,1,1,Buenos Aires,3087.0,900.0,18687.0
1000002315,20240423,2024-04-23 02:40:12,37,1,2,Córdoba,4536.0,900.0,27036.0
1000002316,20241025,2024-10-25 15:37:55,1445,1,1,Buenos Aires,2593.08,1500.0,16441.08
1000002317,20240116,2024-01-16 09:46:14,18,1,3,Santa Fe,2646.0,1200.0,16446.0
1000002318,20240408,2024-04-08 13:02:50,975,1,4,Mendoza,3087.0,0.0,17787.0
1000002319,20250210,2025-02-10 23:14:24,304,2,3,Santa Fe,3087.0,0.0,17787.0
1000002320,20250107,2025-01-07 14:46:24,1199,1,1,Buenos Aires,6804.0,0.0,39204.0
1000002321,20240422,2024-04-22 20:42:55,437,2,2,Córdoba,2394.0,0.0,13794.0
1000002322,20240621,2024-06-21 22:28:58,424,1,1,Buenos Aires,7938.0,900.0,46638.0
1000002323,20240901,2024-09-01 18:05:11,1364,1,1,Buenos Aires,6300.0,1500.0,37800.0
1000002324,20250327,2025-03-27 01:43:59,979,1,1,Buenos Aires,2268.0,900.0,13968.0
1000002325,20250702,2025-07-02 08:26:15,110,1,1,Buenos Aires,12269.25,0.0,70694.25
1000002326,20241114,2024-11-14 02:18:33,751,1,1,Buenos Aires,12967.92,900.0,75619.92
1000002327,20240628,2024-06-28 14:54:03,1427,1,1,Buenos Aires,6804.0,900.0,40104.0
1000002328,20250316,2025-03-16 13:56:28,252,1,1,Buenos Aires,5386.5,1200.0,32236.5
1000002329,20241206,2024-12-06 04:26:41,846,2,2,Córdoba,4989.6,0.0,28749.6
1000002330,20250306,2025-03-06 06:19:38,1183,1,1,Buenos Aires,2716.56,1500.0,17152.56
1000002331,20250623,2025-06-23 22:27:48,874,1,1,Buenos Aires,12606.3,900.0,73536.3
1000002332,20250801,2025-08-01 10:33:42,469,1,1,Buenos Aires,5040.0,900.0,29940.0
1000002333,20250510,2025-05-10 08:09:02,637,1,1,Buenos Aires,6300.0,1500.0,37800.0
1000002334,20250610,2025-06-10 06:21:48,1068,2,3,Santa Fe,13916.7,0.0,80186.7
1000002335,20250809,2025-08-09 14:30:34,1230,2,3,Santa Fe,2778.3,0.0,16008.3
1000002336,20250330,2025-03-30 06:46:52,249,1,1,Buenos Aires,10700.55,1500.0,63155.55
1000002337,20241201,2024-12-01 04:42:27,390,1,1,Buenos Aires,2992.5,1200.0,18442.5
1000002338,20240209,2024-02-09 21:08:40,162,2,2,Córdoba,6174.0,0.0,35574.0
1000002339,20250311,2025-03-11 00:18:46,493,2,1,Buenos Aires,5670.0,0.0,32670.0
1000002340,20241008,2024-10-08 04:43:53,1231,1,1,Buenos Aires,5266.8,900.0,31246.8
1000002341,20241102,2024-11-02 17:32:39,382,1,1,Buenos Aires,4536.0,1200.0,27336.0
1000002342,20250314,2025-03-14 15:48:22,887,1,1,Buenos Aires,4788.0,900.0,28488.0
1000002343,20250101,2025-01-01 06:53:17,949,1,1,Buenos Aires,16065.0,1200.0,93765.0
1000002344,20241015,2024-10-15 22:44:21,78,1,1,Buenos Aires,14200.2,1200.0,83020.2
1000002345,20240913,2024-09-13 06:36:01,747,1,1,Buenos Aires,2394.0,1200.0,14994.0
1000002346,20240530,2024-05-30 03:28:52,138,1,4,Mendoza,5266.8,900.0,31246.8
1000002347,20250824,2025-08-24 11:42:24,1058,1,1,Buenos Aires,9261.0,900.0,54261.0
1000002348,20250615,2025-06-15 08:06:46,189,2,2,Córdoba,7484.4,0.0,43124.4
1000002349,20250519,2025-05-19 21:57:48,507,1,3,Santa Fe,9443.7,900.0,55313.7
1000002350,20240511,2024-05-11 23:13:10,1374,2,4,Mendoza,2268.0,0.0,13068.0
1000002351,20241231,2024-12-31 03:59:57,85,1,1,Buenos Aires,7938.0,1500.0,47238.0
1000002352,20240806,2024-08-06 17:08:34,239,1,2,Córdoba,4536.0,900.0,27036.0
1000002353,20240630,2024-06-30 04:37:55,17,1,3,Santa Fe,5433.12,900.0,32205.12
1000002354,20240329,2024-03-29 23:14:35,351,1,1,Buenos Aires,6902.28,1200.0,40970.28
1000002355,20240608,2024-06-08 14:29:54,1421,1,1,Buenos Aires,5985.0,900.0,35385.0
1000002356,20240529,2024-05-29 22:16:06,719,2,2,Córdoba,4939.2,0.0,28459.2
1000002357,20240306,2024-03-06 20:55:02,58,1,1,Buenos Aires,5040.0,900.0,29940.0
1000002358,20240913,2024-09-13 13:36:02,245,1,1,Buenos Aires,7779.24,900.0,45723.24
1000002359,20250817,2025-08-17 21:56:39,1320,2,2,Córdoba,8379.0,0.0,48279.0
1000002360,20241201,2024-12-01 14:56:36,947,2,1,Buenos Aires,6930.0,0.0,39930.0
1000002361,20241005,2024-10-05 08:55:03,29,1,2,Córdoba,7408.8,1200.0,43888.8
1000002362,20240716,2024-07-16 17:43:12,375,1,1,Buenos Aires,3087.0,1200.0,18987.0
1000002363,20240210,2024-02-10 15:29:08,314,1,2,Córdoba,2835.0,900.0,17235.0
1000002364,20250421,2025-04-21 23:51:14,974,1,3,Santa Fe,5462.1,1200.0,32672.1
1000002365,20240905,2024-09-05 10:33:19,345,1,1,Buenos Aires,9415.35,900.0,55150.35
1000002366,20250405,2025-04-05 22:15:16,1331,1,1,Buenos Aires,2520.0,1200.0,15720.0
1000002367,20240824,2024-08-24 14:05:08,1008,2,1,Buenos Aires,3087.0,0.0,17787.0
1000002368,20250722,2025-07-22 15:09:05,588,2,4,Mendoza,2520.0,0.0,14520.0
1000002369,20250320,2025-03-20 19:31:25,274,1,3,Santa Fe,5985.0,1200.0,35685.0
1000002370,20240823,2024-08-23 14:19:33,1488,2,2,Córdoba,2992.5,0.0,17242.5
1000002371,20240718,2024-07-18 00:04:42,1089,1,1,Buenos Aires,7900.2,1200.0,46720.2
1000002372,20240714,2024-07-14 23:48:49,1472,1,1,Buenos Aires,4445.28,1200.0,26813.28
1000002373,20250130,2025-01-30 00:17:52,1294,1,2,Córdoba,8977.5,1200.0,52927.5
1000002374,20250324,2025-03-24 22:22:26,10,2,2,Córdoba,7207.2,0.0,41527.2
1000002375,20241115,2024-11-15 05:49:06,905,1,4,Mendoza,5670.0,1200.0,33870.0
1000002376,20241125,2024-11-25 18:32:03,392,1,1,Buenos Aires,12211.92,1500.0,71863.92
1000002377,20241018,2024-10-18 05:53:22,872,1,1,Buenos Aires,4907.7,1200.0,29477.7
1000002378,20240420,2024-04-20 22:43:06,825,1,1,Buenos Aires,7257.6,0.0,41817.6
1000002379,20240511,2024-05-11 05:01:56,625,2,3,Santa Fe,8977.5,0.0,51727.5
1000002380,20240226,2024-02-26 14:40:57,1389,1,2,Córdoba,6804.0,1500.0,40704.0
1000002381,20240519,2024-05-19 19:04:39,5,1,1,Buenos Aires,4536.0,900.0,27036.0
1000002382,20240602,2024-06-02 03:00:59,74,2,1,Buenos Aires,2716.56,0.0,15652.56
1000002383,20250912,2025-09-12 04:47:45,805,1,1,Buenos Aires,18900.0,0.0,108900.0
1000002384,20240920,2024-09-20 15:25:54,893,1,1,Buenos Aires,4536.0,1200.0,27336.0
1000002385,20250420,2025-04-20 10:31:25,347,1,1,Buenos Aires,15876.0,0.0,91476.0
1000002386,20240410,2024-04-10 09:31:41,705,2,4,Mendoza,12096.0,0.0,69696.0
1000002387,20240316,2024-03-16 06:19:26,1342,1,1,Buenos Aires,13471.92,900.0,78523.92
1000002388,20250602,2025-06-02 09:58:23,97,1,4,Mendoza,8977.5,1200.0,52927.5
1000002389,20240515,2024-05-15 06:51:52,1308,2,1,Buenos Aires,11970.0,0.0,68970.0
1000002390,20240618,2024-06-18 14:19:35,714,2,1,Buenos Aires,12121.2,0.0,69841.2
1000002391,20250809,2025-08-09 11:51:41,1357,1,2,Córdoba,7408.8,900.0,43588.8
1000002392,20250831,2025-08-31 08:31:21,1092,1,2,Córdoba,10773.0,1200.0,63273.0
1000002393,20250518,2025-05-18 23:31:11,513,2,1,Buenos Aires,5670.0,0.0,32670.0
1000002394,20250505,2025-05-05 21:20:31,263,2,2,Córdoba,2222.64,0.0,12806.64
1000002395,20250915,2025-09-15 07:10:01,437,2,4,Mendoza,7560.0,0.0,43560.0
1000002396,20240108,2024-01-08 23:49:17,1216,1,1,Buenos Aires,8316.0,900.0,48816.0
1000002397,20240615,2024-06-15 18:11:53,1391,2,3,Santa Fe,7408.8,0.0,42688.8
1000002398,20240412,2024-04-12 04:18:58,348,1,4,Mendoza,9450.0,1200.0,55650.0
1000002399,20241221,2024-12-21 01:20:36,429,1,1,Buenos Aires,5985.0,1200.0,35685.0
1000002400,20250827,2025-08-27 22:45:49,388,2,3,Santa Fe,5433.12,0.0,31305.12
1000002401,20240819,2024-08-19 21:02:13,1062,1,1,Buenos Aires,4445.28,1500.0,27113.28
1000002402,20240109,2024-01-09 22:33:03,536,1,3,Santa Fe,6804.0,900.0,40104.0
1000002403,20241117,2024-11-17 07:20:08,516,1,1,Buenos Aires,12568.5,0.0,72418.5
1000002404,20250226,2025-02-26 17:23:49,1025,2,3,Santa Fe,3150.0,0.0,18150.0
1000002405,20240116,2024-01-16 15:16:26,1405,2,1,Buenos Aires,9450.0,0.0,54450.0
1000002406,20250603,2025-06-03 17:21:29,1317,1,1,Buenos Aires,9450.0,0.0,54450.0
1000002407,20240120,2024-01-20 02:26:27,1200,2,4,Mendoza,6804.0,0.0,39204.0
1000002408,20250325,2025-03-25 18:00:19,984,2,4,Mendoza,12096.0,0.0,69696.0
1000002409,20240218,2024-02-18 05:28:27,1465,2,4,Mendoza,7484.4,0.0,43124.4
1000002410,20250913,2025-09-13 23:20:21,831,1,2,Córdoba,11249.28,1200.0,66017.28
1000002411,20241210,2024-12-10 11:25:21,1206,1,1,Buenos Aires,7938.0,900.0,46638.0
1000002412,20241003,2024-10-03 11:13:42,1431,2,4,Mendoza,18641.7,0.0,107411.7
1000002413,20250906,2025-09-06 13:56:43,1288,1,2,Córdoba,5670.0,1500.0,34170.0
1000002414,20240524,2024-05-24 14:45:10,812,1,1,Buenos Aires,6174.0,900.0,36474.0
1000002415,20250320,2025-03-20 15:01:41,587,1,3,Santa Fe,9434.25,900.0,55259.25
1000002416,20240825,2024-08-25 08:16:34,709,2,2,Córdoba,2394.0,0.0,13794.0
1000002417,20240424,2024-04-24 19:14:15,544,2,2,Córdoba,2693.25,0.0,15518.25
1000002418,20250517,2025-05-17 18:06:50,1174,2,3,Santa Fe,5103.0,0.0,29403.0
1000002419,20250308,2025-03-08 17:20:28,249,1,1,Buenos Aires,7459.2,900.0,43879.2
1000002420,20241219,2024-12-19 22:50:55,709,1,2,Córdoba,4082.4,1500.0,25022.4
1000002421,20241225,2024-12-25 00:16:15,368,2,4,Mendoza,5103.0,0.0,29403.0
1000002422,20250725,2025-07-25 23:43:06,991,1,1,Buenos Aires,6804.0,900.0,40104.0
1000002423,20240829,2024-08-29 22:35:53,217,2,1,Buenos Aires,6583.5,0.0,37933.5
1000002424,20250712,2025-07-12 16:24:30,146,1,1,Buenos Aires,8977.5,1200.0,52927.5
1000002425,20240307,2024-03-07 23:14:01,1376,1,1,Buenos Aires,4662.0,900.0,27762.0
1000002426,20240701,2024-07-01 10:37:44,583,1,1,Buenos Aires,13849.92,0.0,79801.92
1000002427,20240216,2024-02-16 05:19:01,779,1,1,Buenos Aires,11730.6,1200.0,68790.6
1000002428,20250107,2025-01-07 05:37:46,216,1,1,Buenos Aires,8961.75,1200.0,52836.75
1000002429,20250717,2025-07-17 00:50:59,1266,2,4,Mendoza,8079.75,0.0,46554.75
1000002430,20250704,2025-07-04 23:43:43,629,1,1,Buenos Aires,7389.9,1200.0,43779.9
1000002431,20250106,2025-01-06 17:19:48,245,2,4,Mendoza,4536.0,0.0,26136.0
1000002432,20250829,2025-08-29 08:32:58,1256,2,4,Mendoza,2268.0,0.0,13068.0
1000002433,20241008,2024-10-08 04:23:15,1195,1,1,Buenos Aires,7408.8,900.0,43588.8
1000002434,20240127,2024-01-27 23:19:58,191,2,3,Santa Fe,2835.0,0.0,16335.0
1000002435,20250826,2025-08-26 11:47:13,1477,1,3,Santa Fe,4989.6,900.0,29649.6
1000002436,20240402,2024-04-02 20:04:31,464,2,4,Mendoza,5040.0,0.0,29040.0
1000002437,20240717,2024-07-17 22:30:21,667,2,2,Córdoba,7408.8,0.0,42688.8
1000002438,20250424,2025-04-24 20:29:18,622,1,1,Buenos Aires,5186.16,0.0,29882.16
1000002439,20250910,2025-09-10 18:37:29,866,1,1,Buenos Aires,5743.08,900.0,33991.08
1000002440,20240503,2024-05-03 17:10:35,308,1,1,Buenos Aires,2992.5,1200.0,18442.5
1000002441,20240607,2024-06-07 09:07:22,304,2,1,Buenos Aires,11592.0,0.0,66792.0
1000002442,20240322,2024-03-22 00:47:34,1405,1,4,Mendoza,7779.24,900.0,45723.24
1000002443,20250124,2025-01-24 20:04:36,1369,2,3,Santa Fe,9450.0,0.0,54450.0
1000002444,20241113,2024-11-13 09:57:09,849,1,2,Córdoba,5481.0,1200.0,32781.0
1000002445,20250622,2025-06-22 07:34:52,658,1,3,Santa Fe,2469.6,1200.0,15429.6
1000002446,20240505,2024-05-05 19:09:10,1400,2,4,Mendoza,2646.0,0.0,15246.0
1000002447,20240404,2024-04-04 01:41:38,345,1,2,Córdoba,9450.0,900.0,55350.0
1000002448,20240920,2024-09-20 04:15:51,617,1,2,Córdoba,7182.0,900.0,42282.0
1000002449,20240926,2024-09-26 21:47:11,219,2,4,Mendoza,2494.8,0.0,14374.8
1000002450,20241001,2024-10-01 20:42:17,1253,1,1,Buenos Aires,10747.8,1200.0,63127.8
1000002451,20240109,2024-01-09 08:11:39,377,2,4,Mendoza,11844.0,0.0,68244.0
1000002452,20241201,2024-12-01 17:21:58,577,2,2,Córdoba,9450.0,0.0,54450.0
1000002453,20250327,2025-03-27 21:27:09,769,1,3,Santa Fe,6123.6,0.0,35283.6
1000002454,20250719,2025-07-19 23:26:55,209,1,2,Córdoba,8977.5,900.0,52627.5
1000002455,20240102,2024-01-02 01:37:18,449,1,4,Mendoza,18585.0,1200.0,108285.0
1000002456,20240616,2024-06-16 20:32:19,859,2,1,Buenos Aires,2222.64,0.0,12806.64
1000002457,20250427,2025-04-27 07:57:18,960,1,2,Córdoba,15561.0,1500.0,91161.0
1000002458,20241201,2024-12-01 04:16:51,1120,1,1,Buenos Aires,2835.0,1500.0,17835.0
1000002459,20250402,2025-04-02 14:31:12,993,1,1,Buenos Aires,4939.2,1200.0,29659.2
1000002460,20240727,2024-07-27 17:40:28,375,2,3,Santa Fe,7560.0,0.0,43560.0
1000002461,20241127,2024-11-27 15:40:14,421,2,2,Córdoba,3087.0,0.0,17787.0
1000002462,20241018,2024-10-18 11:05:27,1219,2,4,Mendoza,2520.0,0.0,14520.0
1000002463,20250206,2025-02-06 22:42:08,1418,2,1,Buenos Aires,5213.25,0.0,30038.25
1000002464,20250130,2025-01-30 18:30:13,1034,1,1,Buenos Aires,9450.0,1200.0,55650.0
1000002465,20241125,2024-11-25 19:00:31,801,1,1,Buenos Aires,6174.0,900.0,36474.0
1000002466,20250122,2025-01-22 20:19:18,89,2,3,Santa Fe,12700.8,0.0,73180.8
1000002467,20250725,2025-07-25 16:07:43,436,2,1,Buenos Aires,4082.4,0.0,23522.4
1000002468,20250927,2025-09-27 15:30:52,281,1,1,Buenos Aires,7182.0,900.0,42282.0
1000002469,20240729,2024-07-29 04:13:02,593,1,1,Buenos Aires,26466.62,0.0,152498.12
1000002470,20240628,2024-06-28 00:10:01,996,2,2,Córdoba,8505.0,0.0,49005.0
1000002471,20250727,2025-07-27 06:48:58,205,1,1,Buenos Aires,2513.7,1200.0,15683.7
1000002472,20240109,2024-01-09 19:45:06,520,1,4,Mendoza,8505.0,1200.0,50205.0
1000002473,20250823,2025-08-23 01:08:54,12,1,2,Córdoba,2394.0,1200.0,14994.0
1000002474,20241014,2024-10-14 10:16:14,126,1,1,Buenos Aires,9724.05,1200.0,57229.05
1000002475,20240623,2024-06-23 13:17:14,826,2,1,Buenos Aires,9426.38,0.0,54313.88
1000002476,20250326,2025-03-26 08:19:19,1062,1,1,Buenos Aires,2394.0,1500.0,15294.0
1000002477,20240119,2024-01-19 16:40:32,382,2,3,Santa Fe,6577.2,0.0,37897.2
1000002478,20240418,2024-04-18 17:56:57,668,1,2,Córdoba,2154.6,900.0,13314.6
1000002479,20250116,2025-01-16 00:38:03,1049,1,2,Córdoba,13324.5,1200.0,77974.5
1000002480,20240705,2024-07-05 17:48:05,1479,1,1,Buenos Aires,2520.0,1500.0,16020.0
1000002481,20250924,2025-09-24 13:21:30,586,2,1,Buenos Aires,2716.56,0.0,15652.56
1000002482,20250120,2025-01-20 09:07:30,983,1,1,Buenos Aires,6804.0,1200.0,40404.0
1000002483,20240621,2024-06-21 06:27:01,921,1,1,Buenos Aires,5040.0,1200.0,30240.0
1000002484,20240928,2024-09-28 22:02:54,837,1,4,Mendoza,9450.0,1200.0,55650.0
1000002485,20250906,2025-09-06 19:54:18,1404,2,4,Mendoza,8694.0,0.0,50094.0
1000002486,20241122,2024-11-22 13:59:12,605,2,4,Mendoza,7182.0,0.0,41382.0
1000002487,20240405,2024-04-05 10:16:03,836,1,1,Buenos Aires,7560.0,1200.0,44760.0
1000002488,20250506,2025-05-06 15:17:25,30,1,1,Buenos Aires,6300.0,0.0,36300.0
1000002489,20240725,2024-07-25 21:09:00,1358,1,1,Buenos Aires,2041.2,1500.0,13261.2
1000002490,20241019,2024-10-19 06:40:43,569,1,4,Mendoza,2835.0,900.0,17235.0
1000002491,20240903,2024-09-03 02:36:47,459,2,1,Buenos Aires,2593.08,0.0,14941.08
1000002492,20250816,2025-08-16 09:18:19,870,1,1,Buenos Aires,6667.92,1500.0,39919.92
1000002493,20240825,2024-08-25 21:48:40,1123,1,1,Buenos Aires,3307.5,900.0,19957.5
1000002494,20250107,2025-01-07 16:13:03,146,2,3,Santa Fe,6463.8,0.0,37243.8
1000002495,20240306,2024-03-06 03:20:12,826,2,1,Buenos Aires,11466.0,0.0,66066.0
1000002496,20240131,2024-01-31 19:48:57,1228,1,2,Córdoba,2154.6,1200.0,13614.6
1000002497,20240416,2024-04-16 03:15:22,495,1,1,Buenos Aires,9922.5,900.0,58072.5
1000002498,20240506,2024-05-06 00:43:28,1159,2,1,Buenos Aires,9450.0,0.0,54450.0
1000002499,20250612,2025-06-12 06:38:43,1344,1,1,Buenos Aires,2268.0,1200.0,14268.0
1000002500,20240926,2024-09-26 14:23:14,847,1,4,Mendoza,4536.0,900.0,27036.0
1000002501,20240926,2024-09-26 19:23:12,690,1,2,Córdoba,5433.12,0.0,31305.12
1000002502,20250613,2025-06-13 08:26:48,985,1,1,Buenos Aires,3087.0,1200.0,18987.0
1000002503,20250315,2025-03-15 23:34:32,1413,2,2,Córdoba,5953.5,0.0,34303.5
1000002504,20240406,2024-04-06 21:17:26,1280,2,3,Santa Fe,2976.75,0.0,17151.75
1000002505,20250319,2025-03-19 04:40:21,1130,1,4,Mendoza,27688.5,900.0,160438.5
1000002506,20250702,2025-07-02 19:22:08,247,1,1,Buenos Aires,6123.6,1200.0,36483.6
1000002507,20250831,2025-08-31 07:24:57,666,2,1,Buenos Aires,2394.0,0.0,13794.0
1000002508,20240804,2024-08-04 14:30:59,995,1,1,Buenos Aires,13362.3,900.0,77892.3
1000002509,20250429,2025-04-29 15:18:48,1081,1,1,Buenos Aires,5040.0,0.0,29040.0
1000002510,20241015,2024-10-15 03:32:02,723,1,2,Córdoba,2394.0,900.0,14694.0
1000002511,20240319,2024-03-19 11:39:27,1284,2,1,Buenos Aires,2469.6,0.0,14229.6
1000002512,20241216,2024-12-16 18:03:29,1372,2,4,Mendoza,8977.5,0.0,51727.5
1000002513,20241029,2024-10-29 09:06:51,397,1,4,Mendoza,2268.0,1500.0,14568.0
1000002514,20240711,2024-07-11 22:02:59,508,1,1,Buenos Aires,9922.5,0.0,57172.5
1000002515,20250526,2025-05-26 00:30:41,1212,2,1,Buenos Aires,7560.0,0.0,43560.0
1000002516,20240228,2024-02-28 06:46:18,765,1,1,Buenos Aires,4536.0,1500.0,27636.0
1000002517,20250215,2025-02-15 17:07:51,444,1,3,Santa Fe,5433.12,0.0,31305.12
1000002518,20240819,2024-08-19 21:40:43,798,1,1,Buenos Aires,2469.6,1200.0,15429.6
1000002519,20240804,2024-08-04 11:32:54,1380,2,2,Córdoba,2520.0,0.0,14520.0
1000002520,20240624,2024-06-24 15:27:33,260,1,2,Córdoba,8316.0,1200.0,49116.0
1000002521,20250716,2025-07-16 17:57:08,25,1,3,Santa Fe,9450.0,900.0,55350.0
1000002522,20250711,2025-07-11 13:04:12,1301,2,2,Córdoba,2835.0,0.0,16335.0
1000002523,20240411,2024-04-11 09:07:32,600,2,4,Mendoza,6482.7,0.0,37352.7
1000002524,20240229,2024-02-29 03:51:14,678,1,1,Buenos Aires,14812.88,900.0,86250.38
1000002525,20250730,2025-07-30 15:42:08,1500,1,2,Córdoba,16669.8,1200.0,97249.8
1000002526,20250403,2025-04-03 05:05:38,1414,1,3,Santa Fe,6237.0,900.0,36837.0
1000002527,20250615,2025-06-15 13:05:15,490,1,2,Córdoba,5611.72,900.0,33234.22
1000002528,20250329,2025-03-29 18:12:31,932,1,1,Buenos Aires,6123.6,900.0,36183.6
1000002529,20240216,2024-02-16 04:23:37,812,2,1,Buenos Aires,14149.8,0.0,81529.8
1000002530,20240908,2024-09-08 03:16:31,1160,1,3,Santa Fe,5027.4,900.0,29867.4
1000002531,20250107,2025-01-07 13:27:36,290,1,1,Buenos Aires,4445.28,1200.0,26813.28
1000002532,20250613,2025-06-13 21:00:20,891,1,1,Buenos Aires,2976.75,1200.0,18351.75
1000002533,20240609,2024-06-09 01:32:07,870,1,3,Santa Fe,7144.2,900.0,42064.2
1000002534,20240109,2024-01-09 01:00:31,991,2,2,Córdoba,5115.6,0.0,29475.6
1000002535,20240430,2024-04-30 02:37:56,793,1,1,Buenos Aires,8935.92,1500.0,52987.92
1000002536,20240617,2024-06-17 11:14:45,741,1,2,Córdoba,2693.25,900.0,16418.25
1000002537,20250502,2025-05-02 01:39:02,229,1,1,Buenos Aires,4939.2,900.0,29359.2
1000002538,20240207,2024-02-07 13:36:27,177,2,2,Córdoba,5027.4,0.0,28967.4
1000002539,20240310,2024-03-10 16:23:52,706,1,1,Buenos Aires,3118.5,1200.0,19168.5
1000002540,20240305,2024-03-05 12:34:35,665,1,1,Buenos Aires,8207.64,900.0,48191.64
1000002541,20241228,2024-12-28 20:34:12,510,2,2,Córdoba,6804.0,0.0,39204.0
1000002542,20240914,2024-09-14 12:11:09,1172,1,1,Buenos Aires,4536.0,0.0,26136.0
1000002543,20241121,2024-11-21 10:22:50,392,2,2,Córdoba,9450.0,0.0,54450.0
1000002544,20250522,2025-05-22 16:07:59,163,1,1,Buenos Aires,2520.0,1200.0,15720.0
1000002545,20250113,2025-01-13 09:15:13,918,1,1,Buenos Aires,5103.0,0.0,29403.0
1000002546,20240209,2024-02-09 05:14:09,788,2,2,Córdoba,4945.5,0.0,28495.5
1000002547,20240719,2024-07-19 11:11:03,1008,1,3,Santa Fe,5985.0,1200.0,35685.0
1000002548,20250912,2025-09-12 00:58:59,157,1,1,Buenos Aires,13740.3,900.0,80070.3
1000002549,20240505,2024-05-05 07:15:18,1387,1,1,Buenos Aires,10716.3,1200.0,62946.3
1000002550,20250709,2025-07-09 12:18:38,448,1,1,Buenos Aires,8149.68,900.0,47857.68
